ID_sub,ID_dot,ID_dob,ID_sex,ID_session,Trials_x,Trials_ordinal,Trials_onset,Trials_offset,Looks_ordinal,Looks_onset,Looks_offset,Looks_direction
4SYGJG,01/01/21,01/01/18,f,1,a,1,0,5576,1,0,5576,y
4SYGJG,01/01/21,01/01/18,f,1,f,2,5577,39236,2,5577,39236,y
4SYGJG,01/01/21,01/01/18,f,1,t,3,39237,86723,3,39237,40028,n
4SYGJG,01/01/21,01/01/18,f,1,t,3,39237,86723,4,40029,67682,y
4SYGJG,01/01/21,01/01/18,f,1,t,3,39237,86723,5,67683,74612,n
4SYGJG,01/01/21,01/01/18,f,1,t,3,39237,86723,6,74613,81014,y
4SYGJG,01/01/21,01/01/18,f,1,t,3,39237,86723,7,81015,85634,n
4SYGJG,01/01/21,01/01/18,f,1,t,3,39237,86723,8,85635,86723,y
4SYGJG,01/01/21,01/01/18,f,1,a,4,86724,91046,9,86724,91046,y
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,10,91047,95732,y
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,11,95733,99527,n
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,12,99528,102101,y
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,13,102102,103355,n
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,14,103356,112760,y
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,15,112761,113651,n
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,16,113652,116753,y
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,17,116754,119888,n
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,18,119889,122033,y
4SYGJG,01/01/21,01/01/18,f,1,f,5,91047,123353,19,122034,123353,n
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,20,123354,134606,y
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,21,134607,136685,n
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,22,136686,145463,y
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,23,145464,146486,n
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,24,146487,149720,y
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,25,149721,154109,n
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,26,154110,156155,y
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,27,156156,164075,n
4SYGJG,01/01/21,01/01/18,f,1,t,6,123354,173217,28,164076,173217,y
4SYGJG,01/01/21,01/01/18,f,1,a,7,173217,195524,29,173218,174569,y
4SYGJG,01/01/21,01/01/18,f,1,a,7,173217,195524,30,174570,184139,n
4SYGJG,01/01/21,01/01/18,f,1,a,7,173217,195524,31,184140,187076,y
4SYGJG,01/01/21,01/01/18,f,1,a,7,173217,195524,32,187077,190607,n
4SYGJG,01/01/21,01/01/18,f,1,a,7,173217,195524,33,190608,195524,y
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,34,195525,203213,y
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,35,203214,208196,n
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,36,208197,213806,y
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,37,213807,218657,n
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,38,218658,221033,y
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,39,221034,221990,n
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,40,221991,226082,y
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,41,226083,229217,n
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,42,229218,233276,y
4SYGJG,01/01/21,01/01/18,f,1,f,8,195525,234266,43,233277,234266,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,44,234267,241394,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,45,241395,243407,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,46,243408,248093,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,47,248094,250271,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,48,250272,253736,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,49,253737,257036,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,50,257037,259709,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,51,259710,263075,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,52,263076,266210,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,53,266211,267530,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,54,267531,272183,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,55,272184,275120,n
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,56,275121,279113,y
4SYGJG,01/01/21,01/01/18,f,1,t,9,234267,282083,57,279114,280433,n
